session_id,label
1122304,0
1122319,5
1122322,0
1122332,6
1122334,5
1122336,3
1122337,10
1122347,10
1122356,5
1122361,2
1122365,6
1122366,6
1122382,0
1122385,2
1122388,0
1122391,7
1122392,0
1122398,7
1122408,0
1122416,11
1122417,6
1122421,0
1122430,0
1122431,5
1122435,5
1122436,6
1122437,0
1122456,9
1122458,9
1122459,5
1122465,5
1122471,2
1122476,0
1122478,0
1122488,2
1122495,0
1122499,6
1122501,10
1122502,6
1122503,5
1122504,10
1122510,10
1122511,6
1122516,0
1122522,6
1122529,0
1122533,3
1122536,5
1122538,1
1122546,7
1122548,9
1122557,0
1122558,5
1122559,5
1122565,3
1122569,7
1122572,3
1122573,6
1122576,0
1122579,3
1122580,3
1122591,0
1122592,9
1122593,5
1122599,0
1122600,9
1122601,10
1122602,3
1122605,5
1122607,0
1122608,5
1122609,11
1122610,3
1122613,2
1122624,8
1122625,5
1122627,5
1122629,3
1122630,10
1122633,0
1122634,2
1122636,5
1122644,5
1122658,0
1122661,5
1122662,3
1122668,5
1122679,1
1122685,6
1122687,1
1122688,6
1122689,1
1122693,10
1122698,6
1122707,9
1122713,0
1122714,0
1122719,5
1122733,2
1122734,10
1122739,10
1122740,6
1122745,2
1122751,7
1122772,6
1122776,6
1122781,5
1122783,3
1122784,6
1122794,7
1122795,0
1122799,2
1122825,10
1122836,6
1122838,3
1122842,2
1122844,10
1122846,10
1122847,10
1122848,1
1122849,1
1122850,3
1122853,5
1122856,6
1122857,0
1122862,5
1122868,7
1122876,7
1122878,2
1122879,2
1122886,6
1122896,5
1122898,0
1122900,11
1122904,0
1122905,0
1122910,6
1122912,7
1122915,0
1122916,0
1122917,5
1122918,5
1122923,6
1122930,10
1122934,3
1122938,2
1122946,6
1122947,6
1122949,6
1122957,6
1122961,0
1122963,7
1122964,0
1122974,7
1122983,10
1122988,6
1122996,2
1122998,5
1122999,5
1123006,2
1123013,0
1123014,8
1123015,5
1123016,3
1123017,8
1123018,5
1123020,5
1123021,5
1123027,10
1123028,1
1123030,7
1123032,11
1123033,8
1123036,6
1123041,7
1123049,5
1123060,5
1123081,7
1123085,6
1123087,6
1123089,5
1123092,6
1123100,10
1123111,0
1123125,6
1123126,9
1123135,0
1123139,6
1123142,7
1123144,1
1123145,3
1123146,6
1123147,2
1123158,6
1123161,7
1123164,0
1123165,9
1123171,7
1123175,6
1123178,11
1123180,3
1123181,5
1123188,9
1123189,9
1123208,5
1123212,2
1123213,2
1123218,5
1123220,7
1123225,5
1123228,0
1123242,2
1123247,2
1123252,2
1123253,5
1123259,1
1123265,6
1123271,6
1123273,10
1123275,2
1123292,5
1123298,7
1123305,9
1123306,6
1123307,6
1123318,7
1123322,6
1123327,0
1123331,6
1123333,6
1123337,6
1123338,5
1123342,0
1123343,6
1123345,9
1123347,6
1123359,6
1123366,10
1123374,7
1123375,1
1123376,6
1123378,0
1123383,5
1123385,3
1123389,6
1123414,10
1123420,6
1123430,5
1123432,2
1123436,0
1123437,5
1123440,0
1123443,0
1123448,5
1123449,8
1123450,1
1123451,3
1123452,5
1123454,5
1123457,6
1123459,0
1123460,0
1123465,6
1123466,8
1123467,0
1123469,7
1123472,0
1123481,6
1123484,6
1123488,6
1123495,11
1123515,5
1123518,0
1123520,0
1123523,6
1123529,10
1123533,7
1123534,5
1123539,9
1123548,5
1123549,3
1123551,2
1123553,5
1123566,7
1123567,6
1123572,5
1123574,10
1123577,0
1123580,0
1123583,5
1123591,9
1123597,10
1123598,0
1123609,6
1123612,5
1123625,0
1123629,2
1123636,0
1123644,5
1123646,7
1123651,5
1123667,5
1123670,6
1123671,5
1123673,5
1123675,0
1123676,5
1123678,2
1123679,1
1123686,5
1123689,5
1123700,5
1123709,7
1123711,6
1123713,6
1123718,6
1123722,2
1123726,6
1123749,6
1123750,7
1123753,0
1123770,8
1123771,9
1123772,8
1123773,8
1123774,5
1123777,2
1123793,9
1123797,0
1123807,1
1123808,7
1123809,0
1123829,2
1123830,0
1123831,8
1123832,8
1123833,2
1123834,8
1123835,8
1123836,10
1123837,10
1123838,10
1123848,5
1123862,8
1123870,0
1123872,9
1123878,6
1123881,5
1123892,5
1123893,5
1123903,0
1123907,5
1123908,10
1123912,0
1123914,0
1123915,2
1123920,0
1123930,2
1123931,2
1123933,6
1123941,6
1123944,2
1123949,9
1123950,9
1123951,6
1123957,0
1123960,5
1123961,0
1123974,7
1123976,6
1123995,7
1123998,3
1124005,7
1124008,0
1124013,5
1124022,6
1124024,0
1124027,3
1124040,2
1124045,3
1124048,9
1124049,9
1124050,5
1124054,0
1124058,3
1124064,2
1124065,1
1124066,3
1124069,5
1124072,7
1124075,0
1124077,7
1124087,0
1124104,7
1124106,6
1124112,6
1124114,3
1124116,7
1124117,6
1124120,10
1124123,2
1124130,6
1124140,6
1124146,7
1124165,5
1124168,5
1124169,1
1124172,3
1124178,0
1124181,3
1124183,0
1124184,3
1124185,0
1124191,0
1124193,6
1124200,1
1124203,2
1124209,0
1124213,0
1124217,6
1124218,7
1124228,0
1124229,2
1124234,5
1124238,10
1124243,2
1124245,5
1124247,7
1124248,3
1124249,2
1124250,9
1124252,8
1124253,0
1124255,5
1124280,5
1124285,6
1124286,9
1124289,9
1124299,10
1124307,3
1124309,6
1124313,9
1124314,11
1124315,11
1124316,4
1124317,9
1124318,8
1124319,7
1124320,0
1124322,2
1124323,2
1124325,2
1124327,2
1124331,6
1124335,0
1124337,8
1124338,6
1124341,5
1124343,6
1124344,0
1124349,5
1124350,5
1124357,0
1124359,0
1124360,0
1124361,1
1124366,3
1124369,5
1124390,7
1124395,0
1124398,1
1124417,9
1124427,0
1124433,1
1124441,0
1124442,9
1124443,10
1124445,0
1124446,0
1124453,5
1124455,7
1124456,6
1124457,5
1124461,6
1124466,0
1124497,6
1124503,7
1124506,5
1124509,0
1124510,5
1124525,3
1124529,7
1124533,6
1124538,3
1124548,10
1124550,6
1124556,1
1124558,7
1124562,2
1124573,0
1124575,0
1124578,5
1124581,3
1124587,2
1124594,5
1124598,10
1124599,7
1124601,2
1124602,0
1124605,5
1124606,5
1124620,6
1124628,6
1124630,5
1124631,10
1124633,6
1124651,5
1124656,0
1124672,6
1124674,2
1124675,7
1124682,6
1124696,5
1124702,6
1124703,5
1124713,7
1124715,6
1124719,5
1124720,6
1124729,9
1124734,5
1124736,2
1124741,2
1124748,5
1124750,10
1124754,2
1124755,0
1124757,5
1124764,7
1124766,6
1124791,2
1124792,0
1124801,6
1124803,7
1124805,0
1124808,6
1124817,3
1124818,3
1124822,0
1124823,2
1124824,2
1124832,1
1124837,5
1124847,0
1124848,7
1124885,0
1124891,10
1124892,6
1124901,2
1124903,3
1124907,9
1124908,0
1124909,0
1124926,0
1124945,0
1124951,0
1124952,1
1124953,0
1124958,5
1124963,6
1124964,0
1124969,5
1124972,0
1124976,6
1124983,5
1124988,6
1124991,3
1124999,0
1125000,9
1125004,0
1125008,6
1125012,5
1125014,5
1125015,0
1125019,6
1125027,6
1125030,2
1125035,1
1125039,2
1125048,0
1125051,6
1125053,9
1125063,5
1125069,3
1125081,7
1125082,2
1125087,0
1125093,0
1125099,5
1125102,0
1125110,2
1125115,6
1125116,5
1125119,8
1125121,7
1125122,2
1125123,2
1125125,6
1125138,5
1125151,6
1125152,5
1125170,6
1125181,0
1125183,0
1125187,5
1125194,9
1125195,9
1125197,6
1125206,10
1125208,9
1125213,0
1125214,0
1125217,0
1125226,5
1125228,2
1125250,9
1125253,7
1125258,9
1125259,4
1125266,9
1125267,0
1125275,6
1125276,6
1125277,0
1125279,7
1125284,0
1125285,5
1125286,3
1125295,8
1125299,2
1125302,7
1125310,5
1125311,0
1125326,5
1125332,1
1125338,10
1125340,0
1125358,0
1125363,6
1125367,10
1125368,0
1125369,2
1125370,0
1125373,3
1125374,3
1125379,9
1125389,6
1125397,6
1125408,3
1125417,6
1125429,6
1125435,7
1125439,2
1125440,5
1125442,0
1125443,5
1125447,3
1125460,0
1125461,0
1125464,1
1125467,7
1125473,5
1125474,6
1125476,0
1125478,5
1125479,2
1125481,5
1125482,6
1125485,5
1125492,2
1125506,9
1125508,0
1125512,0
1125515,5
1125520,5
1125533,0
1125536,5
1125545,0
1125546,2
1125556,0
1125557,5
1125562,0
1125565,1
1125566,1
1125569,0
1125570,5
1125572,6
1125573,6
1125575,0
1125576,0
1125579,0
1125581,2
1125582,6
1125585,0
1125586,10
1125594,9
1125599,0
1125600,0
1125603,0
1125607,6
1125608,9
1125611,7
1125616,6
1125618,5
1125621,5
1125622,5
1125624,2
1125627,7
1125628,5
1125636,0
1125641,5
1125643,3
1125647,5
1125650,0
1125654,0
1125657,0
1125665,9
1125670,6
1125674,2
1125681,5
1125697,5
1125701,0
1125703,0
1125707,0
1125714,0
1125724,7
1125733,5
1125735,6
1125755,10
1125761,5
1125784,5
1125785,6
1125786,3
1125789,6
1125797,0
1125798,0
1125799,2
1125805,0
1125812,9
1125813,5
1125817,5
1125823,0
1125833,0
1125834,10
1125837,5
1125840,0
1125856,0
1125858,6
1125859,6
1125870,2
1125871,9
1125874,5
1125878,2
1125881,0
1125885,7
1125888,7
1125889,11
1125897,6
1125905,2
1125906,3
1125909,3
1125914,2
1125921,10
1125923,6
1125940,5
1125942,6
1125946,0
1125951,2
1125960,6
1125980,0
1125982,5
1125994,7
1125995,9
1126005,5
1126006,3
1126007,2
1126012,7
1126019,3
1126020,8
1126028,0
1126032,7
1126041,5
1126042,0
1126047,7
1126049,11
1126067,2
1126070,5
1126072,8
1126076,2
1126077,3
1126079,11
1126082,6
1126087,6
1126094,2
1126101,5
1126107,10
1126114,5
1126127,5
1126129,6
1126132,10
1126138,2
1126152,6
1126159,6
1126161,6
1126164,7
1126168,0
1126173,6
1126176,9
1126184,6
1126185,0
1126193,6
1126205,0
1126206,0
1126209,6
1126212,5
1126217,7
1126218,0
1126231,10
1126239,2
1126243,4
1126249,7
1126250,6
1126256,7
1126258,6
1126268,0
1126272,6
1126274,0
1126279,2
1126280,1
1126285,6
1126288,0
1126291,2
1126294,2
1126298,7
1126300,0
1126305,2
1126308,2
1126309,2
1126312,3
1126318,6
1126319,6
1126320,6
1126321,0
1126323,6
1126324,0
1126328,6
1126329,6
1126332,5
1126338,0
1126347,5
1126350,9
1126351,7
1126354,5
1126359,0
1126362,0
1126364,9
1126372,7
1126374,9
1126386,6
1126387,6
1126395,6
1126396,1
1126397,2
1126414,5
1126417,7
1126428,10
1126429,8
1126444,6
1126445,6
1126454,6
1126456,6
1126461,5
1126468,1
1126478,0
1126480,6
1126483,8
1126486,0
1126487,5
1126491,1
1126493,4
1126494,1
1126495,1
1126496,1
1126497,11
1126499,1
1126500,1
1126501,1
1126503,9
1126504,7
1126505,4
1126506,8
1126507,9
1126511,1
1126512,10
1126513,10
1126515,1
1126516,10
1126517,1
1126520,1
1126521,6
1126523,6
1126525,10
1126526,10
1126529,10
1126530,1
1126531,10
1126534,9
1126535,7
1126537,10
1126538,7
1126539,10
1126541,10
1126542,1
1126543,6
1126544,7
1126546,11
1126547,10
1126548,1
1126549,11
1126550,10
1126552,10
1126553,1
1126554,4
1126558,10
1126562,1
1126564,1
1126565,11
1126566,1
1126571,1
1126572,7
1126573,9
1126576,11
1126577,0
1126579,2
1126580,2
1126585,10
1126586,10
1126587,1
1126588,10
1126592,1
1126594,0
1126595,0
1126596,10
1126597,1
1126598,1
1126601,2
1126602,1
1126603,11
1126605,0
1126606,10
1126607,0
1126610,10
1126611,3
1126615,10
1126616,10
1126620,10
1126622,10
1126625,2
1126627,10
1126628,1
1126629,1
1126630,1
1126636,11
1126637,1
1126638,5
1126640,1
1126642,5
1126651,1
1126654,5
1126655,3
1126656,4
1126657,1
1126663,10
1126664,1
1126671,11
1126672,10
1126673,5
1126675,10
1126676,5
1126677,1
1126679,3
1126681,10
1126682,1
1126683,11
1126685,5
1126690,6
1126693,6
1126707,2
1126709,2
1126711,1
1126714,6
1126719,7
1126723,8
1126724,5
1126727,9
1126738,1
1126741,5
1126744,5
1126748,5
1126764,6
1126767,6
1126778,6
1126785,5
1126797,2
1126810,0
1126811,2
1126812,1
1126815,1
1126818,0
1126827,6
1126829,5
1126836,6
1126839,0
1126841,2
1126866,5
1126869,10
1126870,8
1126875,5
1126881,5
1126882,0
1126891,5
1126897,6
1126903,2
1126904,0
1126907,6
1126915,0
1126916,10
1126923,8
1126927,0
1126928,7
1126929,6
1126930,5
1126934,2
1126941,3
1126942,2
1126944,5
1126945,3
1126962,2
1126965,10
1126973,9
1126978,2
1126981,5
1126999,0
1127017,5
1127018,7
1127030,5
1127032,5
1127035,0
1127037,5
1127041,0
1127059,5
1127072,7
1127074,5
1127077,0
1127078,2
1127083,5
1127088,7
1127089,7
1127105,6
1127107,10
1127115,5
1127120,3
1127123,5
1127128,10
1127131,7
1127134,6
1127139,3
1127141,7
1127142,7
1127151,5
1127161,0
1127162,3
1127164,2
1127168,0
1127170,0
1127179,0
1127182,7
1127183,6
1127187,6
1127188,6
1127193,6
1127204,5
1127208,6
1127209,6
1127210,0
1127211,6
1127213,2
1127218,5
1127223,0
1127227,8
1127228,2
1127229,3
1127231,5
1127232,10
1127234,7
1127235,2
1127244,5
1127246,5
1127252,5
1127260,6
1127262,6
1127269,0
1127271,6
1127275,0
1127277,6
1127278,1
1127279,0
1127281,0
1127285,7
1127295,6
1127297,8
1127306,0
1127313,6
1127317,7
1127319,3
1127320,2
1127325,3
1127333,0
1127335,2
1127339,0
1127342,9
1127343,0
1127344,2
1127358,5
1127359,5
1127365,0
1127366,0
1127369,5
1127370,2
1127374,6
1127375,5
1127377,0
1127380,0
1127381,0
1127383,9
1127390,2
1127392,8
1127393,7
1127396,3
1127397,5
1127402,7
1127405,5
1127412,7
1127417,6
1127419,5
1127428,5
1127438,0
1127439,5
1127444,6
1127447,6
1127448,9
1127449,7
1127453,2
1127454,0
1127486,8
1127491,5
1127492,5
1127505,6
1127508,0
1127513,5
1127516,7
1127533,5
1127539,6
1127546,9
1127579,0
1127580,0
1127581,0
1127587,6
1127588,9
1127589,0
1127593,0
1127595,7
1127600,2
1127602,6
1127604,7
1127605,9
1127609,0
1127615,0
1127624,7
1127628,0
1127629,0
1127633,5
1127637,0
1127639,0
1127648,10
1127649,10
1127650,10
1127656,5
1127660,6
1127668,5
1127672,5
1127676,9
1127682,5
1127689,7
1127692,0
1127701,1
1127705,2
1127711,0
1127721,5
1127726,0
1127729,9
1127734,6
1127746,9
1127747,8
1127749,10
1127750,7
1127752,6
1127755,1
1127757,9
1127758,9
1127761,7
1127770,9
1127780,6
1127781,6
1127782,6
1127783,6
1127787,5
1127790,7
1127796,10
1127797,0
1127802,6
1127805,0
1127809,5
1127811,2
1127812,2
1127819,5
1127821,1
1127822,7
1127828,3
1127833,0
1127836,9
1127842,9
1127843,7
1127844,9
1127848,5
1127849,5
1127852,5
1127853,5
1127857,6
1127858,2
1127862,5
1127863,5
1127867,0
1127881,0
1127889,5
1127890,0
1127894,7
1127896,10
1127898,6
1127901,10
1127911,0
1127915,3
1127916,6
1127926,1
1127938,0
1127940,2
1127950,0
1127981,6
1127982,6
1127983,0
1127986,3
1127996,11
1127999,5
1128008,6
1128010,0
1128018,0
1128024,9
1128032,3
1128034,9
1128041,10
1128042,10
1128044,9
1128048,3
1128049,0
1128053,5
1128061,0
1128063,5
1128071,2
1128075,5
1128082,0
1128083,9
1128093,6
1128094,5
1128095,3
1128097,3
1128106,7
1128107,2
1128109,0
1128112,5
1128123,7
1128125,10
1128127,3
1128128,0
1128129,6
1128138,10
1128150,0
1128152,7
1128155,8
1128161,2
1128162,5
1128165,8
1128168,7
1128171,0
1128172,6
1128178,9
1128179,2
1128190,0
1128192,7
1128193,10
1128197,6
1128198,6
1128201,6
1128207,0
1128213,0
1128215,6
1128216,6
1128221,2
1128224,10
1128229,6
1128238,6
1128241,3
1128249,7
1128252,3
1128255,5
1128256,0
1128263,7
1128268,5
1128269,2
1128272,5
1128278,8
1128285,10
1128288,9
1128289,5
1128294,10
1128296,6
1128297,6
1128300,5
1128305,7
1128309,6
1128310,5
1128317,6
1128327,5
1128340,6
1128346,6
1128348,0
1128350,2
1128354,5
1128359,2
1128364,10
1128365,11
1128371,7
1128372,7
1128389,2
1128398,5
1128405,9
1128406,7
1128407,2
1128408,2
1128409,9
1128414,10
1128418,10
1128422,0
1128426,3
1128428,5
1128438,5
1128441,4
1128443,7
1128444,9
1128446,6
1128447,6
1128455,9
1128458,5
1128460,7
1128461,2
1128462,5
1128463,5
1128468,6
1128473,6
1128475,0
1128477,7
1128478,2
1128479,7
1128490,6
1128492,6
1128496,7
1128511,0
1128521,3
1128525,6
1128531,3
1128532,5
1128542,9
1128543,5
1128544,8
1128545,10
1128546,10
1128550,10
1128562,9
1128569,5
1128579,0
1128580,7
1128592,6
1128601,2
1128603,7
1128604,8
1128605,7
1128606,9
1128607,1
1128608,6
1128616,10
1128617,0
1128619,6
1128620,7
1128621,6
1128622,6
1128637,3
1128638,2
1128640,10
1128643,3
1128645,5
1128656,0
1128659,6
1128663,6
1128667,0
1128671,0
1128672,7
1128673,2
1128702,2
1128703,0
1128722,6
1128727,2
1128728,0
1128729,6
1128732,5
1128736,2
1128740,6
1128746,6
1128748,0
1128753,2
1128761,0
1128775,0
1128779,0
1128781,0
1128787,6
1128791,5
1128793,5
1128795,5
1128802,0
1128805,5
1128806,7
1128810,9
1128812,5
1128819,0
1128820,11
1128822,5
1128837,6
1128847,3
1128850,2
1128853,5
1128861,10
1128862,7
1128863,6
1128869,6
1128870,7
1128876,9
1128889,6
1128890,6
1128893,6
1128897,3
1128899,8
1128900,6
1128902,10
1128915,5
1128916,0
1128917,2
1128921,6
1128923,8
1128925,6
1128930,2
1128934,5
1128945,9
1128946,8
1128947,9
1128951,0
1128953,7
1128957,7
1128961,6
1128965,6
1128979,0
1128980,6
1128981,7
1128984,9
1128989,6
1129002,0
1129007,2
1129013,0
1129017,5
1129023,7
1129026,8
1129027,0
1129030,6
1129031,7
1129032,2
1129033,2
1129042,2
1129048,1
1129055,6
1129056,7
1129062,7
1129074,5
1129075,6
1129081,0
1129082,7
1129083,2
1129086,3
1129088,0
1129101,6
1129103,10
1129111,7
1129113,2
1129129,3
1129138,0
1129139,0
1129140,5
1129141,6
1129157,0
1129176,6
1129179,5
1129184,5
1129190,0
1129201,7
1129204,5
1129209,0
1129211,0
1129213,3
1129217,6
1129219,5
1129222,2
1129224,4
1129232,5
1129236,6
1129253,7
1129258,10
1129261,6
1129264,9
1129267,3
1129269,6
1129274,2
1129276,6
1129277,0
1129278,6
1129285,5
1129288,7
1129301,9
1129302,5
1129303,11
1129305,7
1129327,10
1129329,10
1129330,9
1129331,6
1129337,10
1129338,5
1129339,7
1129341,6
1129343,3
1129344,5
1129345,5
1129351,5
1129352,6
1129356,6
1129359,11
1129360,6
1129367,3
1129372,9
1129373,7
1129374,9
1129387,0
1129400,11
1129401,0
1129421,6
1129443,7
1129444,7
1129452,5
1129453,6
1129457,0
1129459,0
1129461,0
1129468,0
1129469,2
1129477,2
1129478,6
1129483,0
1129487,8
1129491,5
1129494,0
1129497,5
1129499,5
1129501,6
1129502,9
1129503,5
1129504,0
1129507,7
1129508,7
1129523,2
1129525,3
1129526,10
1129528,0
1129531,4
1129539,0
1129550,0
1129563,6
1129569,6
1129573,0
1129577,2
1129579,10
1129586,0
1129589,6
1129592,5
1129598,6
1129610,10
1129611,1
1129612,7
1129627,3
1129628,7
1129629,7
1129630,1
1129631,6
1129638,3
1129639,6
1129651,5
1129661,2
1129663,6
1129668,6
1129673,6
1129679,0
1129681,1
1129682,5
1129683,10
1129688,0
1129693,0
1129697,9
1129699,2
1129707,7
1129708,2
1129716,6
1129729,5
1129731,0
1129734,5
1129735,3
1129739,10
1129740,0
1129741,2
1129742,0
1129744,0
1129749,3
1129761,0
1129777,2
1129781,6
1129794,6
1129804,6
1129805,5
1129842,6
1129849,7
1129851,0
1129854,3
1129856,0
1129862,0
1129870,5
1129883,6
1129886,10
1129899,7
1129902,6
1129903,0
1129904,6
1129906,6
1129908,3
1129909,5
1129914,5
1129916,5
1129917,3
1129918,5
1129919,5
1129922,7
1129932,5
1129937,6
1129940,6
1129942,0
1129944,6
1129952,7
1129957,0
1129959,5
1129964,0
1129971,5
1129979,1
1129982,5
1129984,5
1129985,6
1129989,5
1129990,5
1130001,6
1130004,0
1130007,9
1130008,0
1130021,0
1130037,0
1130043,2
1130044,6
1130046,0
1130052,0
1130054,0
1130055,2
1130057,6
1130070,6
1130071,3
1130073,5
1130076,5
1130083,6
1130087,9
1130089,2
1130096,2
1130097,11
1130100,7
1130101,0
1130109,3
1130117,6
1130120,8
1130129,0
1130134,7
1130139,5
1130145,1
1130156,6
1130158,1
1130161,6
1130162,2
1130166,5
1130172,6
1130173,5
1130176,1
1130180,5
1130181,0
1130189,6
1130194,5
1130196,2
1130199,9
1130202,2
1130205,3
1130206,4
1130207,3
1130208,5
1130214,6
1130216,10
1130231,2
1130237,7
1130241,5
1130242,10
1130248,6
1130253,10
1130256,5
1130268,5
1130269,6
1130272,2
1130275,3
1130276,0
1130277,7
1130280,6
1130286,0
1130292,6
1130308,7
1130313,0
1130314,5
1130322,5
1130336,7
1130337,0
1130346,0
1130352,5
1130358,0
1130361,1
1130362,5
1130363,3
1130372,9
1130373,7
1130385,6
1130389,0
1130391,5
1130394,6
1130399,7
1130405,9
1130416,0
1130425,10
1130432,3
1130435,5
1130441,0
1130449,6
1130451,2
1130454,7
1130455,6
1130457,8
1130459,5
1130470,5
1130471,7
1130473,2
1130489,0
1130494,5
1130497,7
1130502,6
1130504,0
1130507,6
1130514,0
1130518,2
1130524,6
1130528,5
1130536,10
1130545,7
1130548,2
1130551,6
1130556,2
1130566,0
1130567,5
1130570,0
1130573,6
1130587,0
1130594,2
1130596,9
1130600,5
1130613,6
1130617,3
1130622,5
1130630,10
1130638,6
1130648,6
1130649,0
1130650,0
1130659,0
1130661,3
1130668,7
1130670,0
1130674,0
1130681,9
1130683,6
1130688,5
1130691,5
1130696,5
1130704,2
1130708,5
1130719,7
1130721,0
1130723,5
1130726,0
1130727,2
1130733,5
1130736,2
1130742,5
1130743,2
1130745,0
1130748,6
1130751,5
1130753,10
1130766,2
1130769,2
1130770,0
1130775,5
1130776,7
1130779,6
1130783,2
1130784,6
1130787,6
1130788,6
1130790,6
1130796,5
1130801,8
1130802,3
1130805,2
1130810,6
1130812,5
1130822,7
1130836,0
1130839,0
1130843,6
1130845,2
1130847,5
1130861,0
1130862,2
1130864,6
1130873,0
1130879,5
1130883,1
1130892,6
1130907,0
1130910,9
1130913,6
1130931,0
1130950,2
1130952,6
1130954,7
1130955,6
1130957,6
1130972,0
1130973,0
1130975,8
1130976,2
1130979,6
1130984,7
1131006,7
1131009,3
1131014,5
1131021,2
1131035,5
1131037,5
1131038,0
1131045,2
1131052,9
1131055,9
1131057,10
1131060,7
1131061,5
1131064,5
1131067,0
1131074,5
1131080,3
1131088,8
1131102,6
1131108,7
1131110,6
1131113,0
1131114,6
1131118,6
1131121,0
1131123,4
1131128,5
1131132,0
1131133,0
1131134,1
1131143,9
1131145,5
1131150,5
1131152,6
1131174,0
1131185,3
1131190,0
1131208,1
1131215,9
1131218,2
1131219,0
1131241,2
1131242,6
1131243,5
1131244,0
1131247,6
1131256,5
1131262,7
1131263,7
1131265,0
1131276,6
1131277,6
1131291,2
1131296,9
1131303,5
1131307,7
1131313,0
1131314,0
1131319,6
1131329,11
1131335,6
1131336,9
1131338,8
1131346,0
1131353,5
1131362,10
1131366,5
1131378,7
1131383,6
1131390,9
1131399,2
1131407,6
1131415,2
1131416,10
1131417,3
1131421,7
1131426,6
1131428,6
1131432,5
1131435,0
1131437,6
1131438,6
1131442,6
1131450,9
1131455,7
1131456,7
1131467,0
1131471,2
1131477,2
1131489,6
1131495,5
1131498,7
1131502,1
1131505,9
1131509,1
1131510,2
1131517,5
1131518,6
1131532,4
1131534,0
1131542,1
1131545,7
1131552,7
1131556,5
1131561,5
1131568,2
1131573,7
1131579,0
1131580,2
1131583,0
1131585,2
1131586,2
1131601,7
1131605,9
1131606,9
1131613,5
1131617,10
1131619,9
1131620,2
1131621,0
1131629,1
1131632,0
1131634,5
1131640,0
1131647,7
1131657,10
1131660,0
1131661,6
1131662,0
1131664,0
1131665,0
1131671,9
1131672,6
1131677,3
1131678,5
1131681,3
1131686,6
1131687,9
1131696,10
1131703,6
1131710,0
1131714,1
1131718,5
1131731,9
1131750,9
1131752,5
1131757,5
1131766,7
1131768,6
1131770,6
1131777,5
1131779,2
1131786,9
1131795,10
1131801,0
1131803,0
1131809,0
1131814,6
1131817,0
1131824,9
1131827,5
1131830,9
1131833,5
1131845,5
1131848,1
1131850,1
1131854,8
1131855,6
1131859,9
1131860,9
1131863,0
1131864,6
1131866,7
1131867,2
1131868,1
1131878,7
1131887,1
1131892,3
1131893,5
1131894,7
1131897,7
1131902,6
1131907,1
1131917,0
1131926,3
1131927,6
1131929,0
1131934,2
1131941,2
1131944,0
1131955,5
1131958,0
1131961,7
1131968,5
1131988,7
1131990,7
1131996,11
1131999,6
1132001,6
1132004,5
1132006,7
1132007,6
1132010,6
1132012,1
1132015,5
1132017,7
1132018,2
1132019,0
1132028,0
1132029,2
1132030,3
1132031,1
1132034,5
1132038,0
1132039,6
1132041,2
1132043,6
1132048,0
1132049,0
1132060,2
1132066,6
1132067,6
1132069,7
1132070,6
1132073,2
1132075,5
1132083,0
1132086,6
1132088,3
1132090,0
1132091,6
1132093,5
1132099,5
1132101,5
1132102,5
1132105,1
1132106,11
1132107,6
1132109,4
1132110,10
1132111,1
1132114,10
1132115,6
1132118,6
1132119,10
1132122,6
1132123,9
1132125,6
1132126,1
1132128,6
1132129,10
1132132,10
1132134,6
1132136,6
1132137,7
1132138,9
1132140,6
1132141,6
1132143,10
1132145,2
1132147,10
1132148,2
1132149,2
1132153,0
1132157,2
1132158,10
1132160,11
1132163,2
1132164,2
1132165,2
1132166,0
1132167,2
1132168,2
1132171,1
1132173,11
1132174,1
1132175,1
1132177,1
1132178,1
1132182,11
1132183,10
1132184,2
1132189,3
1132190,0
1132196,5
1132197,5
1132200,3
1132201,5
1132203,10
1132204,1
1132205,10
1132206,5
1132209,10
1132210,5
1132211,5
1132234,6
1132235,2
1132236,7
1132237,7
1132239,7
1132241,5
1132255,6
1132266,2
1132270,7
1132272,5
1132276,6
1132278,5
1132283,5
1132287,8
1132293,11
1132296,0
1132301,3
1132306,5
1132307,0
1132320,5
1132322,7
1132330,6
1132333,3
1132339,3
1132344,2
1132347,5
1132356,6
1132367,5
1132368,2
1132369,5
1132372,2
1132373,9
1132376,10
1132379,1
1132385,7
1132395,0
1132396,5
1132401,5
1132405,7
1132407,0
1132412,2
1132414,5
1132416,10
1132418,0
1132424,6
1132428,0
1132440,2
1132445,0
1132446,5
1132447,5
1132460,0
1132463,6
1132476,6
1132477,5
1132485,0
1132488,6
1132489,5
1132495,6
1132517,0
1132519,2
1132520,0
1132521,2
1132523,2
1132525,0
1132527,6
1132529,6
1132531,7
1132534,0
1132554,0
1132577,10
1132585,0
1132591,2
1132593,7
1132596,6
1132604,0
1132607,9
1132612,0
1132620,0
1132621,3
1132630,3
1132633,0
1132637,6
1132638,7
1132644,5
1132646,1
1132647,2
1132659,8
1132660,6
1132661,9
1132662,0
1132665,2
1132666,0
1132667,7
1132668,5
1132669,6
1132674,0
1132677,9
1132678,11
1132679,10
1132683,0
1132685,7
1132690,6
1132698,8
1132705,7
1132706,5
1132707,6
1132710,5
1132711,5
1132717,6
1132722,0
1132726,5
1132727,0
1132729,0
1132733,6
1132734,7
1132737,0
1132738,3
1132747,0
1132750,6
1132764,0
1132765,0
1132768,0
1132770,5
1132772,6
1132773,3
